id,number,issue,filing,title,us,ipc,inv_location,link,inventors,assignee,asignee_location,tech areas,references
8036005,8036005,20111011,20090212,Switching apparatus for grounding an inverter,"363 55, 361104","H02H7/122, H02H5/04", Niestetal DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8036005,Gebert Bernd,"","",Solar Inverter,"6101073, 6686744, 7148698, 7576547, 7768751, 2006/0227472, 2008/0055941, 2008/0194154, 2008/0303625, 32 33 862, 199 33 566, 0 342 101, 2 309 121, 2 436 403"
6966184,6966184,20051122,20031121,"Photovoltaic power generating apparatus, method of producing same and photovoltaic power generating system"," 606418,  6064112, 136256",/, Nara JP  Nara JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6966184,"Toyomura Fumitaka, Mimura Toshihiko","","",Solar Inverter,"4274044, 4773944, 5397401, 5589006, 5703468, 5849107, 6018123, 6063996, 6066797, 6075202, 6093884, 6182403, 6184457, 6207889, 6245987, 6307144, 6331671, 6437235, 6479744, 6515215, 6515218, 6545211, 6657118, 6703555, 2001/0035180, 2001/0040453, 2002/0179140, 2003/0049881, 2003/0062078, 2003/0075211, 2003/0210562, 8-70533, 11-186572, 2000-112545"
7862383,7862383,20110104,20090603,Electrical connector for a solar module assembly,439638,H01R25/00, Dalton PA US  Mechanicsburg PA US  Harrisburg PA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7862383,"Cours David, Schlegel Scott, Gherardini Steve","","",Solar Inverter,"4310211, 4460232, 6093884, 6203354, 6337436, 6344612, 6582249, 6655987, 6840799, 7097516, 7134883, 7291036, 7365965, 7387537, 7591690, 2008/0190477, 2008/0283111, 2009/0260676"
8207637,8207637,20120626,20091009,System and apparatus for interconnecting an array of power generating assemblies,"307147, 307 43, 307 82, 307 84, 439121","H01R25/00, H01R4/00, H01R3/00, H02J3/38", Austin TX US  Dallas TX US  Scurry TX US  College Station TX US  Urbana IL US  Austin TX US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8207637,"Marroquin Marco A., Parker Thomas Paul, Wurmlinger Stephen P., Balog Robert S., Esram Trishan, Foley Jeremiah Noel","","",Solar Inverter,"1767262, 3920306, 4114048, 4217633, 4255007, 4917632, 4971576, 5191519, 5473528, 5745356, 5855494, 5886890, 5951785, 6046400, 6050840, 6074238, 6111189, 6180868, 6201180, D445090, 6268559, 6285572, 6291764, 6356471, 6381157, 6422891, D472523, 6593521, 6605881, 6713890, 6750391, 6791024, 6838611, 6897370, D511747, 7018230, 7042110, 7070443, D527346, 7297866, D559785, 7342171, 7387537, 7405494, D585837, D599741, 7638899, 7839022, 7874860, 7899632, 2005/0213272, 2006/0083039, 2007/0221267, 2007/0252716, 2007/0295392, 2007/0295393, 2008/0078436, 2008/0194137, 2008/0283118, 2009/0020151, 2009/0084426, 2009/0147554, 2009/0200994, 2009/0242272, 2009/0296348, 2010/0139945, 2010/0175338, 2010/0181830, 2010/0195357, 2010/0263704, 2010/0283325, 2010/0309695, 2011/0012429, 2011/0012430, 2011/0019444, 2011/0168228, 2011/0183537, 1837985"
8384243,8384243,20130226,20110720,Distributed power harvesting systems using DC power sources,307 43,H02J1/10, Modiin IL  Givataim IL  Ra'anana IL  Tel-Aviv IL  Beit-Aharon IL  Haifa IL ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8384243,"Adest Meir, Handelsman Lior, Galin Yoav, Fishelov Amir, Sella Guy, Binder Yaron","","",Solar Monitoring,""
8194429,8194429,20120605,20091221,Inverter comprising normally conductive gate-controlled semiconductor switches,"363132, 363 17, 363 5602",H02M7/5387, Nörten-Hardenberg DE  Marsberg DE  Kaufungen DE  Niestetal DE  Alheim DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8194429,"Friebe Jens, Prior Oliver, Greizer Frank, Victor Matthias, Bremicker Sven","","",Solar Inverter,"7301790, 7859861, 8030882, 2011/0141785"
7861422,7861422,20110104,20100205,Skyline imaging system for solar access determination," 33268,  33271, 35613901","G01C17/34, G04B49/02", Bolinas CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7861422,MacDonald Willard S.,"","",Solar Site Assessment,"3769710, 4015116, 4156576, 4159576, 4288922, 4302088, 6301440, 6338027, 2005/0230598, 2007/0150198, 2007/0214665"
7919953,7919953,20110405,20081022,Solar power capacitor alternative switch circuitry system for enhanced capacitor life,"323222, 323906, 363 89",G05F1/46, Wellington CO US  Fort Collins CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7919953,"Porter Robert M., Ledenev Anatoli","","",Solar Inverter,"3900943, 4127797, 4168124, 4218139, 4222665, 4249958, 4274044, 4341607, 4375662, 4390940, 4395675, 4404472, 4445030, 4445049, 4513167, 4528503, 4580090, 4581716, 4616983, 4619863, 4649334, 4725740, 4749982, 4794909, 4873480, 4896034, 4899269, 4922396, 5027051, 5028861, 5179508, 5270636, 5401561, 5402060, 5493155, 5493204, 5503260, 5646502, 5648731, 5659465, 5669987, 5689242, 5741370, 5747967, 5782994, 5896281, 5898585, 5923100, 5932994, 6046401, 6081104, 6124769, 6162986, 6180868, 6181590, 6191501, 6218605, 6218820, 6219623, 6262558, 6278052, 6281485, 6282104, 6314007, 6331670, 6351400, 6369462, 6433522, 6433992, 6441896, 6448489, 6493246, 6515215, 6545211, 6545868, 6593521, 6624350, 6670721, 6686533, 6686727, 6750391, 6791024, 6804127, 6889122, 6914418, 6914420, 6920055, 6952355, 6958922, 6984965, 6984970, 7019988, 7046531, 7068017, 7091707, 7092265, 7158395, 7193872, 7227278, 7248946, 7274975, 7333916, 7365661, 7471073, 7479774, 7514900, 7596008, D602432, 7602080, 7605498, 7619200, 7719140, 7786716, 7807919, 7843085, 2001/0007522, 2001/0032664, 2003/0062078, 2003/0075211, 2004/0095020, 2004/0135560, 2004/0159102, 2004/0164557, 2004/0207366, 2004/0211456, 2005/0002214, 2005/0068012, 2005/0105224, 2005/0109386, 2005/0121067, 2005/0162018, 2005/0169018, 2005/0254191, 2006/0017327, 2006/0103360, 2006/0162772, 2006/0171182, 2006/0174939, 2007/0024257, 2007/0035975, 2007/0044837, 2007/0069520, 2007/0111103, 2007/0119718, 2007/0133241, 2007/0159866, 2007/0171680, 2007/0236187, 2008/0036440, 2008/0062724, 2008/0097655, 2008/0101101, 2008/0111517, 2008/0123375, 2008/0136367, 2008/0143188, 2008/0144294, 2008/0147335, 2008/0150366, 2008/0164766, 2008/0186004, 2008/0238195, 2008/0247201, 2008/0257397, 2009/0039852, 2009/0078300, 2009/0114263, 2009/0120485, 2009/0133736, 2009/0140715, 2009/0141522, 2009/0145480, 2009/0146505, 2009/0146667, 2009/0146671, 2009/0147554, 2009/0150005, 2009/0160258, 2009/0206666, 2009/0218887, 2009/0234692, 2009/0237042, 2009/0237043, 2009/0273241, 2009/0283128, 2009/0283129, 2009/0284078, 2009/0284232, 2009/0284240, 2009/0284998, 2010/0001587, 2010/0026097, 2010/0027297, 2010/0117858, 2010/0118985, 2010/0127570, 2010/0127571, 2010/0132758, 2010/0139732, 2010/0139734, 2010/0139743, 2010/0229915, 2010/0246230, 2010/0253150, 2010/0308662, 0677749, 0677749, 0824273, 0964415, 0964457, 0964457, 00978884, 0780750, 1120895, 612859, 310362, 1231961, 2415841, 2415841, 2419968, 2421847, 2434490, 90/03680, 9003680, WO02073785, 03036688, 2004100344, 2004100348, 2004107543, 2005027300, 2005036725, 2005076445, 2006005125, 2006013600, 2006013600, 2006048688, 2006048689, 2006048689, 2006071436, 2006078685, 2006117551, 2006137948, 2007007360, 2007080429, 2007142693, 2008125915, 2008125915, 2008132551, 2008132553, 2008142480, 2008142480, 2008142480, 2009007782, 2009007782, 2009051853, 2009051854, 2009051870, 2009055474, 2009059028, 2009059028, 2009064683, 2009064683, 2009072075, 2009072075, 2009072075, 2009072076, 2009072076, 2009072077, 2009073867, 2009073868, 2009075985, 2009075985, 2009114341, 2009114341, 2009118682, 2009118682, 2009118682, 2009118683, 2009118683, 2009118683, 2009136358, 2009136358, 2009140536, 2009140536, 2009140539, 2009140539, 2009140543, 2009140543, 2009140551, 2009140551, 2010014116, 2010062410, 2010062662, 2010062662, 2010065043, 2010002960, 2010120315"
7893346,7893346,20110222,20070927,Integrated voltaic energy system,"136244, 136293, 307 64, 307 52, 307 18, 363 71","H01L31/042, H02J9/00, H02M7/48", 51 Broomall La. Glen Mills PA 19342 US  5 Mesa La. Malvern PA 19355 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7893346,"Nachamkin Jack, Sheehan Gary T.","","",Solar Inverter,"3944837, 3946242, 4182960, 4510549, 4797566, 5844327, 6175512, 6363928, 6838611, 2004/0066094, 2005/0281064"
8148832,8148832,20120403,20101011,Electric power generating system,290  1E,"F02B63/04, F02B67/04", Waterford MI US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8148832,Cripps Jeffrey L.,"","",Solar Monitoring,"2524005, 3732949, 3800212, 4020923, 4228360, 4287428, 4418286, 4476853, 4610140, 4612768, 5590741, 5880532, 5909784, 5917310, 5929531, 6199664, 6236118, 6291900, 6359800, 6798080, 6825574, 6885114, 6927501, 7009350, 7067936, 7129592, 7205732, 7231874, 7233078, 7365445, 7445606, 7462945, 7492120, 7605482, 7626279, 7645246, 7834471, 8030786, 8062237, 2002/0180404, 2003/0041767, 2003/0042807, 2004/0195840, 2005/0077732, 2005/0161949, 2005/0189769, 2005/0189770, 2006/0046907, 2006/0046908, 2006/0046909, 2006/0046910, 2007/0120368, 2008/0061557, 2008/0061558, 2008/0067813, 2008/0116147, 2008/0136191, 2009/0152867, 2009/0278355, 2010/0160121, 2010/0160122, 2010/0258020, 2011/0101702, 2011/0127777, 2011/0198143, 2011/0271850"
7814899,7814899,20101019,20060704,Solar panel mounting systems,"126623, 126271, 126581,  52 22,  521733, 248237, 248519","E04D13/18, E04H14/00", 11977 San Vincente Blvd. Los Angeles CA 90049 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7814899,Port Jonathan,"","",Solar Mounting/Rack,"5578142, 6046399, 6205719, 6269596, 6360491, 6405494, 6612530, 6672018, 6968654, 2004/0128923, 20301389"
8406019,8406019,20130326,20080915,Reactive power compensation in solar power system,363 71,H02M7/48, Niskayuna NY US  Ballston Lake NY US  Schenectady NY US  Niskayuna NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8406019,"Garces Luis Jose, Liu Yan, deRooij Michael, Bose Sumit","","",Solar Inverter,""
8018748,8018748,20110913,20071114,Method and system to convert direct current (DC) to alternating current (AC) using a photovoltaic inverter,363 95,H02M7/44, Roanoke VA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8018748,Leonard John Andrew,"","",Solar Inverter,"5747967, 5801519, 5892354, 6362540, 6838611, 7099169, 7126294, 7126314, 7193872, 2007/0012349, 2007/0252716, 2008/0123373, 2009/0003024"
8373303,8373303,20130212,20120727,Solar synchronized loads for photovoltaic systems,"307 23, 307 82","H02J7/35, H02J3/00", Union Hall VA US  Davidson NC US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8373303,"Daniels Eric, Saussele John","","",Solar Inverter,""
8234821,8234821,20120807,20100415,Strut runner member and assembly using same for mounting arrays on rooftops and other structures," 52 58,  52633,  526561,  526562,  526565,  526569,  521732,  521733","E04D1/36, E04D3/38, E04D13/18, E04H14/00, E04C2/38", Oakland CA US  San Rafael CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8234821,"Plaisted Joshua Reed, West Brian","","",Solar Mounting/Rack,"1159372, 1306434, 2747166, 3881799, 4029080, 4061413, 4150660, 4239555, 4336413, 4372292, 4636577, 4936063, 4961712, 4993959, 5180442, 5338369, 5409549, 5451167, 5497587, 5524401, 5571338, 5603187, 5687453, 5740996, 5788204, 5986203, 6106310, 6195066, 6201179, 6269596, 6283770, 6320120, 6323478, 6366304, 6465724, 6521821, 6959517, 7012188, 7293748, 7419377, 7469508, 7591920, 7721492, 7774998, 2003/0010372, 2003/0015637, 2003/0070368, 2003/0071177, 2003/0094193, 2003/0201009, 2004/0011354, 2004/0163338, 2004/0187909, 2004/0221886, 2005/0161074, 2006/0032527, 2006/0042682, 2006/0086382, 2006/0118163, 2006/0124167, 2006/0196128, 2006/0225780, 2007/0251567, 2007/0295391, 2008/0053009, 2008/0053517, 2008/0121273, 2008/0169018, 2009/0019796, 2009/0038668, 2009/0056792, 2009/0165843, 2010/0018571, 2010/0147362, 19804685, 0417303, 0587348, 0599497, 0614058, 0905795, 1873743, 09-184209, 10-159201, 11-186586, 11-204819, 2000-100490, 2001-214579, 2001-262800, 2004-251037, 2005-194771, 2007-262764, WO 02/41407"
8201382,8201382,20120619,20101222,Building integrated thermal electric hybrid roofing system," 527471,  52 901,  521733","E04B1/00, E04B7/02, E04H14/00", Boston MA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8201382,Pao Frank,"","",Solar Mounting/Rack,"4014152, 4033081, 4058950, 4089145, 4106253, 4174703, 4189881, 4201193, 4202319, 4204520, 4228791, 4426823, 4470406, 4738247, 4860509, 4860511, 4958471, 5112408, 5232518, 5259363, 5409549, 5437735, 5460164, 5471807, 5590495, 5791112, 5794396, 5990414, 6000393, 6065255, 6269596, 6295818, 6323478, 6393796, 6463708, 6498289, 6606830, 6875914, 7012188, 7299591, D600638, 2005/0000172, 2006/0005507, 2006/0124276, 2007/0157963, 2008/0083176, 2008/0141999, 2008/0302031, 2009/0223550, 2011/0138710"
7498953,7498953,20090303,20041116,Smart transmitter for utility meters,"34087002, 3406361, 4551271, 4551275, 702 63",G08B23/00," P.O. Box 772887 Ocala FL 34477-2887 US  59 Allison Road Brislington, Bristol BS4 4PW GB  59 Allison Road Brislington, Bristol BS4 4PW GB ",http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7498953,"Salser, Jr. Floyd Stanley, Harvey Ian Phillip, Allcorn Roger","","",Solar Monitoring,"4380089, 4602218, 4636741, 4668841, 5090689, 5192919, 5298894, 5335251, 5523751, 5537111, 5619192, 6218995, 6300907, 6604434, 6612188, 6637911, 6726964, 6755148, 7024321, 7027843, 7049976, 7061398, 7129493"
8397448,8397448,20130319,20120229,Photovoltaic panel clamp," 521733,  52698,  16252,  24457","E04D13/18, E04H14/00", San Francisco CA US  Oakland CA US  Fairfax CA US  Los Altos Hills CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8397448,"Brown Malcolm P., Mittan Margaret Birmingham, Miros Robert H. J., Stancel Robert","","",Solar Mounting/Rack,""
7906751,7906751,20110315,20090209,Solar sensor including first and additional modulators,"2502034, 126573, 353  3","G01C21/02, G01C21/24, G01J1/20", Berlin DE  Falkensee DE  Feldkirchen AT  Berlin DE  Berlin DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7906751,"Kubiak Michael, Bard Oliver, Kloiber Gerald, Zimmermann Gero, Balzer Peter","","",Solar Monitoring,"4933550, 5181654, 6417500, 6781106, 2002/0024000, 2002/0047085, 2004/0145802, 2005/0068785, 2006/0083509, 2007/0108900, 2008/0135726, 38 21 743, 689 10 025, 698 04 110, 10 2004 009 172, 0 350 866, WO 94/23277, WO 99/13359"
8413946,8413946,20130409,20101202,Photovoltaic structure mounting apparatus and system having a slider clip,"248500, 24822021, 211 411,  521733,  523021",A47B97/00, Brick NJ US  Stanhope NJ US  South Plainfield NJ US  Stamford CT US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8413946,"Hartelius John, Monaco Michael, Kazimir Kyle, Bellacicco John Anthony","","",Solar Mounting/Rack,""
8453328,8453328,20130604,20100601,Methods and devices for assembling a terrestrial solar tracking photovoltaic array," 29890033,  29464,  29467",B23P6/00, Rockaway NJ US  Belle Mead NJ US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8453328,"Kats Mikhail, Hering Gary D.","","",Solar Mounting/Rack,""
7845128,7845128,20101207,20090922,Unitized building integrated photovoltaic conversion module," 52235,  521733, 136244",E04B2/88, Alameda CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7845128,Brescia Joe,"","",Solar Mounting/Rack,"3415024, 4123883, 4137098, 4162928, 4184480, 4223667, 4323719, 4444992, 4590327, 4636577, 4642413, 4644716, 4677248, 4692557, 4782636, 4888702, 5039352, 5115612, 5125608, 5128181, 5213627, 5232518, 5253459, 5273593, 5384994, 5409549, 5474620, 5505788, 5524401, 5540514, 5571338, 5589006, 5647915, 5684325, 5762720, 5787653, 5961740, 5968287, 6066797, 6075201, 6093884, 6111189, 6148570, 6201180, 6235984, 6329589, 6360491, 6360497, 6412242, 6442911, 6465724, 6467227, 6506970, 6617507, 6623203, 6646196, 6653551, 6670541, 6672018, 6693237, 6694687, 6715955, 6735921, 6750391, 6800801, 6883290, 6914182, 6928775, 6959517, 7012188, 7098395, 7155869, 7155870, 7178295, 7190531, 7307209, 7328534, 7342171, 7406800, 7432618, 7435134, 7435897, 7571575, 7574842, 7592537, 7600349, 7605498, D611800, 2003/0221381, 2004/0202803, 2005/0237445, 2005/0284516, 2006/0042682, 2006/0107993, 2006/0213139, 2007/0079861, 2007/0240369, 2007/0267150, 2008/0066402, 2008/0087320, 2008/0092952, 2008/0092953, 2008/0097655, 2008/0099228, 2008/0163918, 2008/0236654, 2009/0019795, 2009/0120485, 2009/0277494, 2006123335"
7868482,7868482,20110111,20061023,Method and apparatus for high efficiency rectification for various loads,307 82,H02J5/00, Pittsburgh PA US  Carnegie PA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7868482,"Greene Charles E., Harrist Daniel W.","","",Solar Inverter,"3114517, 3434678, 5352993, 5610452, 6140924, 6212431, 6339390, 6615074, 6794951, 6822426, 6992611, 7446485, 2002/0111151, 2006/0199620, WO 2005/048476, WO 2007/050519"
8291654,8291654,20121023,20111012,Photovoltaic module kit including connector assembly for non-penetrating array installation," 521733, 136251, 136244, 126623",E04D13/18, El Cerrito CA US  Berkeley CA US  Oakland CA US  Berkeley CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8291654,"Botkin Jonathan, Graves Simon, Danning Matt, Culligan Matthew","","",Solar Mounting/Rack,"4089705, 4139399, 4196720, 4226256, 4378006, 4392009, 4421943, 4677248, 4707204, 5316592, 5497587, 5571338, 5672036, 6046399, 6105316, 6111189, 6148570, 6201181, 6453629, 6537006, 6570084, 6606823, 6617507, 6619003, 6672018, 6703555, 6803515, 6809251, 6809253, 6959517, 7155870, 7178295, 7297866, 7531741, 2003/0094193, 2004/0094194, 2004/0128923, 2004/0154655, 2004/0261955, 2005/0126621, 2005/0217716, 2006/0053706, 2006/0090789, 2006/0196128, 2007/0144575, 2007/0151594, 2007/0196195, 2008/0087320, 2009/0113822, 2009/0242014, 20120983, 102005039495, 102006026297, 0698928, 1548846, 2031324, 09088280, 11324234, 2006274591, 1029160, WO-0175377, WO-03098126, WO-2007079382, WO-2007103882, WO-2008108909, WO-2009028550"
8099922,8099922,20120124,20100608,Assemblies for constructing solar panel mounting systems," 524831,  5250606, 403256",E04B2/30, Belleville IL US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8099922,Kellerman Dallas,"","",Solar Mounting/Rack,"1620130, RE21793, 3319983, 4899510, 5579621, 6722357"
7576282,7576282,20090818,20060530,Photovoltaic awning structures,"136244, 136243, 136245, 160 66","H01L25/00, H01L31/00, H01L31/042, H02N6/00, E04F10/06", Akron OH US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7576282,Heidenreich David C.,"","",Solar Mounting/Rack,"104900, 3460602, 4636579, 5212916, 5391235, 6812397, 2001/0023703"
7807918,7807918,20101005,20040309,Modular shade system,"136243,  52519",H01L31/00, Auburn NY US  Berkeley CA US  Piedmont CA US  Danville CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7807918,"Shingleton Jefferson G., Brewster Elise R., Dinwoodie Thomas L., Mascolo Gianluigi","","",Solar Mounting/Rack,"2873698, 3565719, 4106952, 4153813, 4184476, 4233085, 4429178, 4611090, 4663495, 4692557, 5505788, 5520747, 5776262, 5885367, D408554, 5968287, 6058930, 6130781, 6218609, 6341451, 6367573, 6399874, 6415557, 6489552, 6606823, 6702370, 7069704, 7099169, 2001/0036024, 2001/0050101, 2003/0005954, 2005/0061311, 10002063, 2002030774, WO 00/31477"
7847436,7847436,20101207,20081014,Modular power supply,307 71,"H02J7/36, H02J4/00"," 142 N. Milpitas Blvd., PMB 162 Milpitas CA 95035 US ",http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7847436,Blackmond Edwin Arthur,"","",Solar Monitoring,"3867643, 4117364, 4528458, 4673826, 4680690, 5243269, 5422558, 5506456, 5656915, 5761058, 5991179, 6140799, 6150795, RE37126, 6274950, 6983212, 7075306, 7304453, 7319333, 7535199, 7553583, 2006/0043797, 197 04 310, 0 907 238"
8113853,8113853,20120214,20090827,Junction box for photovoltaic systems,"439 761, 439482",H01R12/00, Toms River NJ US  Toms River NJ US  Toms River NJ US  Barnegat NJ US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8113853,"Coyle, Jr. William J., Giglio Vincent, Jerome Michael, Jerome Thomas A.","","",Solar Mounting/Rack,"4460232, 6344612, 6369315, 6655987, 7134883, 7291036, 7365965, 2003/0193322, 2005/0161080, 2005/0230140, 2005/0236031, 2006/0180196, 2007/0249189, 2008/0110490, 2008/0149385, 2009/0275231, 0 999 601"
8410950,8410950,20130402,20090817,Photovoltaic panel monitoring apparatus,"340635, 340657, 136244",G08B21/00, Foster City CA US  Fremont CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8410950,"Takehara Toru, Takada Shinichi","","",Solar Monitoring,""
7797883,7797883,20100921,20090106,Roof support apparatus for solar panels," 52 27,  521733,  52710,  527471,  521266, 248237",E04G3/08, Palo Alto CA US  Barstow CA US  Oakland CA US  San Leandro CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7797883,"Tarbell Ben, Concho Christine, Jensen Soren, Ardell-Smith Zack","","",Solar Mounting/Rack,"1172664, 1722241, 3095672, 3589525, 3918230, 4194333, 4263952, 4426813, 4914875, 4948313, 4996804, 5357721, 5603187, 5746029, 6205719, 6360491, 6672018, 7234566, 7435134, 7617649, 7654057, 7661640, 7686268, 7721492, 2002/0078657, 2009/0019796"
8366471,8366471,20130205,20080204,Connection and junction box for a solar module,"439329, 439259",H01R13/62, Detmold DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8366471,Giefers Stefan,"","",Solar Mounting/Rack,""
8453986,8453986,20130604,20100121,Solar panel mount,"248237, 136230, 126623",A47G29/02, Rangsdorf DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8453986,Schnitzer Sandy,"","",Solar Mounting/Rack,""
8227937,8227937,20120724,20090626,"Uninterruptible power supplies, solar power kits for uninterruptible power supplies and related methods",307 66,H02J7/00, Blaine WA US  Gallatin Gateway MT US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8227937,"Barlock Paul Regis, Donnelly Matthew Kenneth","","",Solar Inverter,"4916328, 5701067, 5896281, 6184593, 6847130, 6949843, 7177168, 7612472, 7886173, 2007/0076444, 2007/0156257, 2008/0111424, 2008/0185915, 2008/0217998, 2008/0278003, 2009/0192655, 09-084278, 2001-008383, 2008-054439, PCT/US2009/048949"
8386179,8386179,20130226,20101122,Solar access measurement device,"702  3,  7317027, 250215, 356213, 356218, 382173, 382174, 702189, 708200","G01C11/04, G01J1/00, G01W1/00, G06F19/00", Bolinas CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8386179,MacDonald Willard S.,"","",Solar Site Assessment,""
8371076,8371076,20130212,20080821,Solar panel support module and method of creating array of interchangeable and substitutable solar panel support modules," 521733,  522822, 126704, 136244, 248148","E04D13/18, F24J2/46", Tampa FL US  Chicago IL US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8371076,"Jones Jeremy, Roy Jean S.","","",Solar Mounting/Rack,""
7929324,7929324,20110419,20081123,Blade architecture array converter,"363 65, 307 44, 307 45","H02M1/10, H02J1/10, H02J1/12", Cupertino CA US  Santa Clara CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7929324,"Kernahan Kent, Spanoche Sorin Andrei","","",Solar Inverter,"4719550, 5642275, 5677833, 6259017, 6969967, 7719864, 7884500, 2004/0225225, 2005/0139259, 2007/0139137, 2008/0078436, 2010/0164288"
8176693,8176693,20120515,20090519,"Photovoltaic mounting system with locking connectors, adjustable rail height and hinge lock"," 521733,  521731,  52200,  52202",E04D13/18, La Rue OH US  Mansfield OH US  La Rue OH US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8176693,"Abbott Ronald E., Kent Perry L., Abbott Ryan D.","","",Solar Mounting/Rack,"2673632, 4426999, 4977646, 5232518, 5706617, 6056283, 6065255, 6360491, D496248, D496249, 6959517, 7260918, 7845120, 7987641, 2003/0070368, 2004/0163338, 2006/0156651, 2008/0010915, 3212629, 2008/124158"
7700878,7700878,20100420,20070801,Buss bar strip,"174 72A, 174 681, 174 683, 136244, 136245",H01B7/06, West Kingston RI US  Hope RI US  Kingston RI US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7700878,"Antaya Stephen C., Machado Manuel H., Scherer Matthew Jarod","","",Solar Mounting/Rack,"4257821, 4269173, 4283106, 4384163, 4392009, 4707043, 6034319, 6113439, 6160215, 6437236, 6443145, 6449082, 6620645, 7059288, 7188963, 7190531, 2003/0013352, 2003/0103356, 2004/0094194, 2005/0072455, 2006/0180196, 2006/0225781, 2007/0039611, 1 439 600, WO 03/039193, WO 2004/0105131"
7732949,7732949,20100608,20061018,System for method of predicting power events in an intermittent power environment and dispatching computational operations of an integrated circuit accordingly,"307151, 713300, 713310, 713320, 713340","G05F3/06, G06F1/00", Essex VT US  Huntington VT US  S. Burlington VT US  Essex Junction VT US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7732949,"Goodnow Kenneth J., Ogilvie Clarence R., Ventrone Sebastian T., Williams Keith R.","","",Solar Monitoring,"6721892, 6775787, 7539882"
8033859,8033859,20111011,20080204,Connection and junction box for a solar module,439441,H01R4/24, Detmold DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8033859,Giefers Stefan,"","",Solar Mounting/Rack,"4460232, 6344612, 7097516, 7618265, 7648371, 7824190, 2006/0049802, 2009/0272559, 203 11 184, 10 2004 020 958, 103 58 140, 20 2005 018 884, 10 2005 025 632, 1 102 354, 1 672 702, WO 2007/118798"
7352549,7352549,20080401,20041105,Method of automatically recognizing an electrical system,"361 85, 361 62",H02H3/00, Kaufungen DE  Alheim-Baumbach DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7352549,"Greizer Frank, Bremicker Sven","","",Solar Inverter,4626983
7665254,7665254,20100223,20051125,Wall cladding panel for the outside wall of a building with a solar generator," 521733, 136244, 136246","E04D13/18, E04H14/00", Dachau DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7665254,Brandner Hans,"","",Solar Mounting/Rack,"4223667, 4314544, 6072115, 6401428, 6576830, 6750391, 6800801, 7012188"
8103465,8103465,20120124,20080407,System and method for monitoring and managing energy performance,"702 62, 702 30, 702 61, 702182, 702183, 702184, 702185, 702186, 700286, 700291, 705412",G01R21/00, Chester NJ US  Red Bank NJ US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8103465,"Brzezowski Edward H., Grabowski Joseph G.","","",Solar Monitoring,"6671585, 6785592, 2005/0143865, 2006/0184445"
