id,number,issue,filing,title,us,ipc,inv_location,link,inventors,assignee,asignee_location,tech areas,references
8162677,8162677,20120424,20110201,Junction box and conductor strip connection device thereof,"439 762, 439110, 136244, 136246",H01R13/66, Taoyuan Hsien TW  Taoyuan Hsien TW  Taoyuan Hsien TW ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8162677,"Yu Chen-Yu, Huang Chin-Chu, Huang Ren-De","","",Solar Inverter,"7530837, 7932461, 2010/0216336, 2010/0218802, 2011/0003519, 2011/0108085, 2011/0158337, 2011/0195585"
6968654,6968654,20051129,20030613,"Solar panel mounting structure, solar panel system, and methods of making and installing thereof"," 521733,  521731, 126704, 126623, 248148, 248237",/, Wilmington DE US  Chadds Ford PA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6968654,"Moulder Michael J., Taylor, Jr. Eugene S.","","",Solar Mounting/Rack,"4058111, 4226256, 4300537, 4306544, 4378006, 4440861, 4716882, 4832001, 5125608, 5232187, 5289999, 5505788, 5768831, 5953869, 6105316, 6105317, 6360491, 6370828, 6534702, 2002/0092246, 0 857 926"
7766292,7766292,20100803,20070717,System for mounting a photovoltaic module to a surface,"248237,  521732,  52460, 136244","E04D13/18, E04C3/00, H01L31/02", Albuquerque NM US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7766292,Liebendorfer John E.,"","",Solar Mounting/Rack,"2317428, 2969421, 3210716, 3261625, 3443350, 3513606, 3529274, 3551876, 3727171, 3778175, 3844087, 3944636, 3954922, 3957568, 3977606, 3978565, 3978745, 3994999, 3995689, 4003970, 4026084, 4032604, 4098854, 4114595, 4161769, 4217317, 4236283, 4250779, 4252752, 4255991, 4266384, 4288394, 4314492, 4336413, 4361524, 4364155, 4367183, 4393859, 4413311, 4415957, 4428893, 4476065, 4479292, 4541627, 4563277, 4569805, 4584915, D283911, 4600975, 4606588, 4607461, 4621472, 4631134, 4636577, 4662902, 4679472, 4680905, 4683101, 4734191, 4747980, 4752143, 4764314, 4820412, 4841699, 4842779, 4848048, 4889620, 4926656, 4939963, 4964977, 5078205, RE33812, 5092087, 5093047, 5095594, 5099402, 5152202, 5155893, 5164020, 5165780, 5181442, 5204028, 5232518, RE34381, 5274978, 5283981, 5330688, 5347434, 5367843, 5394664, 5409549, 5449036, 5461837, 5497587, 5511343, 5571338, 5612665, 5647103, 5706617, 5718154, 5724828, 5779228, 5787653, 5800705, 5808893, 5816318, 5855342, 5944011, 5957568, 5979119, 6065255, 6065852, 6082870, 6105317, 6111189, 6135621, 6142219, 6170212, 6205372, 6213200, 6269596, 6280535, 6349912, 6360491, 6370828, 6414237, 6416200, 6465724, 6532398, 6543753, 6546312, 6553629, 6561117, 6564864, 6579047, 6615564, 6662074, 6663694, 6751914, 6755000, 6758584, 6796680, 6851820, 7043884, 7260918, 2427826, 0244012, 0741112, 0783389, 58049703"
6914418,6914418,20050705,20030421,Multi-mode renewable power converter system,320140,/, Junghe TW ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6914418,Sung Chang-Che,"","",Solar Inverter,"6262558, 6433522, 6590793"
7394237,7394237,20080701,20061003,Maxium power point tracking method and tracking device thereof for a solar power system,"323299, 323906, 363101, 320161","G05F5/00, G05F1/40, H02M7/00", Kaohsiung TW  Kaohsiung TW  Kaohsiung TW  Kaohsiung TW  Kaohsiung TW ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7394237,"Chou Hung-Liang, Chiang Wen-Jung, Wu Chin-Chang, Feng Ya-Tsung, Lai Li-Hsiang","","",Solar Monitoring,"4494180, 4794272, 5327071, 5493204, 5932994, 6281485, 7079406, 7091707, 7193872"
7516557,7516557,20090414,20060317,Solar site selection apparatus and method," 33270,  33  1 DD",G04B49/02, 3953 Marsh Creek Rd. Linden TN 37096 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7516557,Courter Anthony,"","",Solar Site Assessment,"4177566, 4302088, 5186630, 5425178, 6338027, 6810594, 7106660, 2004/0078988, 2005/0230598, 2007/0150198"
7834471,7834471,20101116,20071214,Spring powered electric energy storage system,"290  1E, 290  1 A, 290  1 R","F02B63/04, F02B67/04, H02K7/18, F03G7/08", Waterford MI US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7834471,Cripps Jeffrey L.,"","",Solar Monitoring,"2524005, 3732949, 3800212, 4020923, 4228360, 4287428, 4418286, 4610140, 4612768, 5590741, 5880532, 5909784, 5917310, 5929531, 6199664, 6236118, 6291900, 6359800, 6798080, 6825574, 6885114, 6927501, 7009350, 7067936, 7129592, 7205732, 7233078, 7365445, 7462945, 7492120, 7605482, 7626279, 2002/0180404, 2003/0042807, 2004/0195840, 2005/0077732, 2005/0161949, 2005/0189769, 2005/0189770, 2007/0120368, 2008/0061557, 2008/0061558, 2008/0067813, 2008/0116147, 2008/0136191, 2009/0278355"
8358489,8358489,20130122,20100827,Smart photovoltaic panel and method for regulating power using same,"361 18, 307150",H02J7/00, Coto De Caza CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8358489,Chang Charles,"","",Solar Monitoring,""
8374011,8374011,20130212,20100820,Method and apparatus for boosting DC bus voltage,"363131, 363 17, 363 34, 363 69, 363 71, 363 72, 363 95, 363 98, 363125, 363132",H02M7/537, Johnson Creek WI US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8374011,Wirth William F.,"","",Solar Inverter,""
8213133,8213133,20120703,20080930,Load breaker arrangement,"361  8, 218  2, 218  3","H02H3/00, H02H7/00", Lohfelden DE  Alheim-Baumbach DE  Kaufungen DE  Kassel DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8213133,"Buchhold Stefan, Bremicker Sven, Greizer Frank, Cramer Günther","","",Solar Inverter,"5633540, 6741435, 6768621, 7110225, 7586770, 2002/0171983, 2004/0027734, 2006/0077599, 10225259, 102004054933, 2049326, 2005019107, 2007/073951"
7592537,7592537,20090922,20050207,Method and apparatus for mounting photovoltaic modules,136251,H02N6/00, 15925 Birkhofer Rd. Guerneville CA 95446 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7592537,West John Raymond,"","",Solar Mounting/Rack,"6634077, 2003/0201009, 57087561, 08296311, 10159284, 11222991, 2000345664"
8134812,8134812,20120313,20100705,Energy conversion system with fault detection and interruption,"361 42, 361 44",H02H3/16, Fort Collins CO US  Fort Collins CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8134812,"Gilmore Jack Arthur, Seymour Eric","","",Solar Inverter,"3986097, 4025862, 4054827, 4080646, 4128793, 4161023, 4678983, 4748311, 5270636, 5451962, 5781419, 5923100, 5932994, 6115273, 6266260, 6404655, 6625046, 6812396, 6844739, 6914418, 7053506, 7292419, 7619200, 7701081, 7768751, 2001/0004322, 2001/0023703, 2001/0048605, 2002/0105765, 2003/0155887, 2003/0172968, 2004/0211459, 2005/0139259, 2005/0180181, 2006/0221653, 2006/0227472, 2008/0291706, 2009/0032082, 2009/0078304, 2009/0167086, 2009/0167097, 2009/0190275, 2009/0217964, 2009/0283130, 2010/0132758, 07-049721, 10-014111, 10-229679, 11-285260, 2000-295786, 2000-358370, 2002-319687, 2003-124492, 2004-015941, 2004-343909, 2005-204485, 2006-187150, 2007-201257, 10-2006-0100840, 20-2006-0021132, 2007022955"
7414870,7414870,20080819,20070517,Inverter,"363 98, 363 35, 363 36","H02M7/5387, H02M7/537, H02M5/45", Fröndenberg DE  Menden DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7414870,"Röttger Dieter, Vogel Thomas","","",Solar Inverter,"6154379, 7130205, 7269036, 2003/0164695, 2004/0156408, 199 37 410, WO 2004/100348"
7844568,7844568,20101130,20070919,System and method for data processing and transferring in a multi computer environment for energy reporting and forecasting,"706 62, 706 21","G06F15/18, G06F15/00", 760 East St. Lenox MA 01240 US  139 Lime Kiln Rd. Lenox MA 01240 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7844568,"Fein Gene S., Merritt Edward","","",Solar Monitoring,"7066050, 7552100, 7566980, 7576444, 2007/0185823"
7824189,7824189,20101102,20090415,Junction box for photovoltaic modules,"439 761, 439535, 43962015, 136246, 174 5052",H01R13/00, Harrisburg PA US  Middletown PA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7824189,"Lauermann Mark Edwin, Stahl Daniel Eugene","","",Solar Mounting/Rack,"4460232, 7285006, 7291036, 2006/0180196, 2008/0110490, 2008/0253092, 2009/0025778, 2009/0084570, 2009/0260676, 2010/0012343, 2010/0105245, WO 2009/062326"
8428783,8428783,20130423,20111215,Method and system for distributed energy generator message aggregation,"700286, 700295, 700297, 702 60, 702 61, 702 62, 323211, 323318","G05D3/12, G05D5/00, G05D9/00, G05D17/00, G01R21/00, G01R21/06", Petaluma CA US  Petaluma CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8428783,"Smith Benjamin, Fornage Martin","","",Solar Monitoring,""
7324361,7324361,20080129,20070319,Solar array inverter with maximum power tracking,363 95,H02M3/24, 16523 Purche Ave. Torrance CA 90504 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7324361,Siri Kasemsan,"","",Solar Inverter,"4143314, 4144668, 4375662, 4404472, 4445049, 4528503, 4626983, 4649334, 4677345, 4677366, 4720667, 4720668, 4750102, 4791542, 4866367, 4885675, 4888702, 4992919, 5111372, 5262930, 5268832, 5287261, 5359276, 5381327, 5434767, 5592074, 5615097, 5623171, 5636106, 5648731, 5654883, 5724237, 5747967, 5801519, 5869956, 5923100, 5949636, 5962989, 6002596, 6008589, 6009000, 6046919, 6057665, 6111767, 6191568, 6255804, 6281485, 6291764, 6339538, 6362980, 6369462, 6404655, 6433522, 6577513, 6583994, 6605881, 6690590, 6775160, 7072194, 7102251, 7193872, 2004/0027112, 61120221, 7168639, 410285806, 02/14987, 03/007192, 03/029940, 03/029941"
7605498,7605498,20091020,20090130,Systems for highly efficient solar power conversion,307 80,H02J1/12, Fort Collins CO US  Wellington CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7605498,"Ledenev Anatoli, Porter Robert M.","","",Solar Inverter,"3900943, 4127797, 4168124, 4218139, 4222665, 4249958, 4274044, 4341607, 4375662, 4390940, 4395675, 4404472, 4445030, 4445049, 4513167, 4528503, 4580090, 4581716, 4619863, 4626983, 4725740, 4749982, 4794909, 4873480, 4896034, 4899269, 4922396, 5027051, 5028861, 5179508, 5270636, 5401561, 5402060, 5493155, 5493204, 5503260, 5646502, 5648731, 5659465, 5669987, 5689242, 5741370, 5747967, 5896281, 5898585, 5923100, 5932994, 6046401, 6081104, 6124769, 6180868, 6181590, 6218605, 6218820, 6278052, 6281485, 6282104, 6314007, 6331670, 6351400, 6369462, 6433522, 6433992, 6441896, 6448489, 6493246, 6515215, 6545211, 6545868, 6593521, 6624350, 6670721, 6686533, 6686727, 6750391, 6791024, 6804127, 6889122, 6914418, 6920055, 6952355, 6958922, 6984965, 6984970, 7019988, 7046531, 7068017, 7091707, 7092265, 7158395, 7193872, 7227278, 7248946, 7274975, 7333916, 7365661, 7471073, 2001/0007522, 2001/0032664, 2003/0062078, 2003/0075211, 2004/0095020, 2004/0135560, 2004/0164557, 2004/0207366, 2004/0211456, 2005/0002214, 2005/0068012, 2005/0109386, 2005/0121067, 2005/0162018, 2005/0254191, 2006/0017327, 2006/0103360, 2006/0162772, 2006/0171182, 2006/0174939, 2007/0024257, 2007/0035975, 2007/0044837, 2007/0069520, 2007/0111103, 2007/0119718, 2007/0133241, 2007/0159866, 2007/0171680, 2007/0236187, 2008/0036440, 2008/0062724, 2008/0097655, 2008/0101101, 2008/0111517, 2008/0123375, 2008/0136367, 2008/0143188, 2008/0144294, 2008/0147335, 2008/0150366, 2008/0164766, 2008/0186004, 2008/0238195, 2008/0247201, 2008/0257397, 2009/0078300, 0677749, 0677749, 0824273, 0964415, 0964457, 0964457, 00978884, 0780750, 1120895, 612859, 310362, 612859, 1231961, 2415841, 2419968, 2421847, 2434490, 56042365, 60027964, 60148172, 62154121, 05003678, 06035555, 06141261, 07026849, 07222436, 08033347, 08066050, 08181343, 08204220, 09097918, 2000020150, 20011086765, 202231578, 2002231578, 2007104872, 2007225625, 2007058843, 1020050071689, 1020060060825, 1020080092747, 90/03680, 02073785, 2003036688, 2004100344, 2004100348, 2005027300, 2005036725, 2006005125, 2006013600, 2006013600, 2006048688, 2006048689, 2006048689, 2006071436, 2006078685, 2006090675, 2006117551, 206137948, 2007007360, 200708429, 2007080429, 2007142693, 2008069926"
7305983,7305983,20071211,20040702,Assessment of solar energy potential on existing buildings in a region,"126621,  7317027,  33  1 DD","F24J2/00, G01C1/00", Kailua HI US  Honolulu HI US  Honolulu HI US  Honolulu HI US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7305983,"Meder Stephen E., Pennetier Olivier A., Ansberry David M., Brunner I Meco Indriaja Marcus","","",Solar Site Assessment,"3390576, 4111360, 4177566, 4236313, 4435640, 3119323"
8013472,8013472,20110906,20071204,Method for distributed power harvesting using DC power sources,307 77,"H02J1/00, H02J3/00", Raanana IL  Givataim IL  Raanana IL  Tel Aviv IL  Bitan Aharon IL ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8013472,"Adest Meir, Handelsman Lior, Galin Yoav, Fishelov Amir, Sella Guy","","",Solar Inverter,"4452867, 4641042, 4641079, 4652770, 4783728, 4987360, 5045988, 5280232, 5327071, 5345375, 5402060, 5497289, 5548504, 5604430, 5644219, 5646501, 5773963, 5780092, 5798631, 5801519, 5804894, 5821734, 5822186, 5838148, 5869956, 5886890, 5892354, 5923158, 5932994, 5945806, 5963010, 5990659, 6031736, 6046919, 6050779, 6082122, 6111188, 6111391, 6111767, 6163086, 6166455, 6166527, 6169678, 6255360, 6259234, 6262558, 6285572, 6320769, 6339538, 6369462, 6380719, 6433522, 6448489, 6493246, 6531848, 6548205, 6590793, 6593521, 6608468, 6611441, 6678174, 6690590, 6738692, 6768047, 6788033, 6795318, 6801442, 6882131, 6914418, 6919714, 6927955, 6933627, 6936995, 6950323, 6963147, 6984970, 7030597, 7031176, 7042195, 7046531, 7053506, 7072194, 7079406, 7087332, 7090509, 7091707, 7126053, 7126294, 7148669, 7158395, 7256566, 7282814, 7371963, 7385833, 7394237, 7420815, 7646116, 7719140, 2003/0080741, 2004/0140719, 2004/0201279, 2005/0057214, 2005/0057215, 2005/0068820, 2005/0099138, 2005/0172995, 2005/0226017, 2006/0001406, 2006/0017327, 2006/0108979, 2006/0113843, 2006/0149396, 2006/0162772, 2006/0174939, 2006/0185727, 2006/0192540, 2006/0227578, 2007/0044837, 2007/0159866, 2008/0097655, 2008/0143188, 2008/0150366, 2008/0238195, 0420295, 0604777, 0827254, 1531545, 1657797, 2249147, 2249147, 2249149, 11-41832, 11-103538, 2003-124492, 2003-134667, 2007-058845, WO 93/13587, WO 96/13093, WO 98/23021, WO 03/050938, WO 03/071655, WO 2004/023278, WO 2004/090993, WO 2004/107543, WO 2005/076445, WO 2006/078685, WO 2007/006564, WO 2007/084196, WO 2007/113358"
8432699,8432699,20130430,20110201,Junction box and electrical connection mechanism thereof,"361730, 36167901, 439 761, 136243, 136244",H05K7/00, Taoyuan Hsien TW  Taoyuan Hsien TW  Taoyuan Hsien TW  Taoyuan Hsien TW  Taoyuan Hsien TW  Taoyuan Hsien TW ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8432699,"Chou Yen-Chi, Yu Chen-Yu, Huang Chin-Chu, Chen Chih-Jen, Huang Ren-De, Chang Yung-Yu","","",Solar Mounting/Rack,""
8278892,8278892,20121002,20110324,Converter comprising at least one normally on semiconductor switch,"323271, 363132, 323284, 323351","G05F1/40, H02M7/5387", Vellmar DE  Marsberg DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8278892,"Friebe Jens, Prior Oliver","","",Solar Inverter,"7265525, 7307407, 7902809, 2004/0004404, 2005/0286281, 2011/0080156, 102004030912, 102006029928, 1928077, 2006991, 2007159364"
7906870,7906870,20110315,20071015,"System and method for anti-islanding, such as anti-islanding for a grid-connected photovoltaic inverter","307 69, 307129, 361 62","H02J1/00, H01H47/20, H02H3/00", South Riding VA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7906870,Ohm Dal Y.,"","",Solar Inverter,"6101073, 6107784, 6201180, 6320769, 6429546, 6593520, 6713890, 6750391, 6803515, 6810339, 6812396, 6853940, 6856497, 6897370, 6927955, 6930868, 7106564, 7432618, 7518266, 2005/0045224"
8218344,8218344,20120710,20110915,Bidirectional inverter for conversion between a direct current source and an alternating current grid,363 71,H02M7/42, Kassel DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8218344,Mueller Burkard,"","",Solar Inverter,"5191519, 5198971, 5508905, 5657214, 6847196, 7839023, 7924583, 2005/0286281, 2011/0140535, 2011/0144822, 4017207, 1369985"
8461507,8461507,20130611,20091019,Device system and method for coupling multiple photovoltaic arrays,"250214R, 323222",G05F5/00, Fort Collins CO US  Fort Collins CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8461507,"Seymour Eric, Gilmore Jack Arthur","","",Solar Monitoring,""
8138638,8138638,20120320,20090707,DC/DC converter,307151,G05F3/06, Kassel DE  Kassel DE  Wolfenbüttel DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8138638,"Mallwitz Regine, Zacharias Peter, Engel Bernd","","",Solar Inverter,"5357419, 6061259, 2008/0055941, 2009/0034304, 10 2004 037 446, 10 2005 023 291, 1 369 985"
8159178,8159178,20120417,20090821,AC connected modules with line frequency or voltage variation pattern for energy control,"320101, 320138, 320139, 320162, 323906","H01M10/44, H02J7/04", New Westminster CA ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8159178,Serban Emanuel,"","",Solar Inverter,"4560916, 2007/0040540, 2007/0246943, 2008/0106921, 2008/0151583, 2008/0290252, 2009/0103340, 2009/0180262"
8194375,8194375,20120605,20100119,Open circuit voltage protection system and method,361 911,H02H3/20, Freising DE  Unterfoehring DE  Bayern DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8194375,"Said El-Barbari Said Farouk, Roesner Robert, Shen Jie","","",Solar Inverter,"4873480, 7158395, 7502241, 2009/0078300, 2009/0207543, 2010/0275966, 2010/0327659, 2011/0018353, 2011/0203635, 2011/0210612"
8234824,8234824,20120807,20090626,Photovoltaic module with removable wind deflector," 521733, 136251, 126623","E04D13/18, E04H14/00", El Cerrito CA US  Berkeley CA US  Oakland CA US  Berkeley CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8234824,"Botkin Jonathan, Graves Simon, Danning Matt, Culligan Matthew","","",Solar Mounting/Rack,"4089705, 4139399, 4196720, 4226256, 4378006, 4392009, 4421943, 4677248, 4707204, 5316592, 5497587, 5571338, 5672036, 6046399, 6105316, 6111189, 6148570, 6201181, 6453629, 6537006, 6570084, 6606823, 6617507, 6619003, 6672018, 6703555, 6803515, 6809251, 6809253, 6959517, 7155870, 7178295, 7297866, 7531741, 2003/0094193, 2004/0094194, 2004/0128923, 2004/0154655, 2004/0261955, 2005/0126621, 2005/0217716, 2006/0053706, 2006/0090789, 2006/0196128, 2007/0144575, 2007/0151594, 2007/0196195, 2008/0087320, 2009/0113822, 2009/0242014, 201 20 983, 102005039495, 102006026297, 0698928, 1548846, 2031324, 09088280, 11324234, 2006274591, 1029160, WO-0175377, WO-03098126, 2007/079382, WO-2007103882, WO-2008108909, WO-2009028550"
8373312,8373312,20130212,20090923,Solar power generation stabilization system and method,307140,H01H9/54, Niskayuna NY US  Clifton Park NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8373312,"O'Brien Kathleen Ann, Delmerico Robert William","","",Solar Inverter,""
8004232,8004232,20110823,20090527,Method of battery charging and power control in conjunction with maximum power point tracking,"320101, 320107, 320162",H01M10/46, San Jose CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8004232,Schultz Aaron,"","",Solar Monitoring,"4375662, 7834580, 2006/0132102, 2008/0278111, 2010/0207571, 2005-160290, 10-2006-0091450, 10-2008-0092747"
7690123,7690123,20100406,20070822,Skyline imaging system for solar access determination," 33268,  33271, 35613901","G01C17/34, G04B49/02", Bolinas CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7690123,MacDonald Willard S.,"","",Solar Site Assessment,"3769710, 4015116, 4156576, 4288922, 4302088, 6301440, 6338027, 2005/0230598, 2007/0150198, 2007/0214665"
8352220,8352220,20130108,20100218,Automated solar collector installation design including ability to define heterogeneous design preferences,"703  1, 703  6, 136246",G06F17/50, Berkeley CA US  San Rafael CA US  San Rafael CA US  Martinez CA US  Novato CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8352220,"Wayne Gary, Frumkin Alexander, Zaydman Michael, Lehman Scott, Brenner Jules","","",Solar Site Assessment,"4079724, 4137897, 4322571, 4700371, 4831546, 4912657, 5031111, 5225987, 5396433, 5490323, 5768146, 6111188, 6115034, 6343285, 6534702, 6546535, 7054885, 2009/0072078, 2009/0223508, 2009/0308566, 2010/0018569, 2010/0218757, 2010/0218806, 0 856 804, 0 854 521, 0 917 210, 0 973 106, 1 619 610, 10-270739, 10-275174, 10-275188, 11-141081, 2000-029926"
8294303,8294303,20121023,20100311,Photovoltaic grounding,307112,H01H71/08, Perrysburg OH US  Narragansett RI US  San Francisco CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8294303,"Eaglesham David, Thompson Christopher, Schenck Michael","","",Solar Inverter,"5712572, 6593520, 6884934, 2001/0040453, 2008/0106425, 2009/0207543, 2009/0212629, 2009/0217964, 2010/0085670, 2010/0269889"
8093756,8093756,20120110,20080415,AC power systems for renewable electrical energy,"307 72, 307 77, 307 82, 307 84, 136293",H02J3/00, Wellington CO US  Fort Collins CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8093756,"Porter Robert M., Ledenev Anatoli","","",Solar Inverter,"3900943, 4127797, 4168124, 4218139, 4222665, 4249958, 4274044, 4341607, 4375662, 4390940, 4395675, 4404472, 4445030, 4445049, 4513167, 4528503, 4580090, 4581716, 4619863, 4626983, 4649334, 4725740, 4749982, 4794909, 4873480, 4896034, 4899269, 4922396, 5027051, 5028861, 5179508, 5270636, 5401561, 5402060, 5493155, 5493204, 5503260, 5646502, 5648731, 5659465, 5669987, 5689242, 5741370, 5747967, 5782994, 5801519, 5896281, 5898585, 5923100, 5932994, 6046401, 6081104, 6124769, 6162986, 6180868, 6181590, 6191501, 6218605, 6218820, 6219623, 6262558, 6278052, 6281485, 6282104, 6314007, 6331670, 6351400, 6369462, 6433522, 6433992, 6441896, 6448489, 6493246, 6515215, 6545211, 6545868, 6593521, 6624350, 6670721, 6686533, 6686727, 6750391, 6791024, 6804127, 6889122, 6914418, 6920055, 6952355, 6958922, 6984965, 6984970, 7019988, 7046531, 7068017, 7072194, 7091707, 7092265, 7158395, 7193872, 7227278, 7248946, 7274975, 7333916, 7365661, 7471073, 7479774, 7514900, 7596008, D602432, 7602080, 7605498, 7619200, 7663342, 7719140, 7768155, 7786716, 7807919, 7834580, 7919953, 7962249, 2001/0007522, 2001/0032664, 2003/0062078, 2003/0075211, 2003/0117822, 2004/0095020, 2004/0100149, 2004/0135560, 2004/0159102, 2004/0164557, 2004/0207366, 2004/0211456, 2005/0002214, 2005/0068012, 2005/0105224, 2005/0109386, 2005/0121067, 2005/0162018, 2005/0169018, 2005/0254191, 2006/0017327, 2006/0103360, 2006/0162772, 2006/0171182, 2006/0174939, 2007/0024257, 2007/0035975, 2007/0044837, 2007/0069520, 2007/0111103, 2007/0119718, 2007/0133241, 2007/0159866, 2007/0171680, 2007/0236187, 2008/0036440, 2008/0062724, 2008/0097655, 2008/0101101, 2008/0111517, 2008/0123375, 2008/0136367, 2008/0143188, 2008/0144294, 2008/0147335, 2008/0150366, 2008/0164766, 2008/0186004, 2008/0238195, 2008/0247201, 2008/0257397, 2009/0039852, 2009/0078300, 2009/0114263, 2009/0120485, 2009/0133736, 2009/0140715, 2009/0141522, 2009/0145480, 2009/0146505, 2009/0146667, 2009/0146671, 2009/0147554, 2009/0150005, 2009/0160258, 2009/0206666, 2009/0218887, 2009/0234692, 2009/0237042, 2009/0237043, 2009/0273241, 2009/0283128, 2009/0283129, 2009/0284078, 2009/0284232, 2009/0284240, 2009/0284998, 2010/0026097, 2010/0027297, 2010/0117858, 2010/0118985, 2010/0127570, 2010/0127571, 2010/0132758, 2010/0139732, 2010/0139734, 2010/0139743, 2010/0001587, 2010/0195361, 2010/0229915, 2010/0246230, 2010/0253150, 2010/0308662, 2011/0067745, 2011/0095613, 2011/0115300, 2011/0127841, 2011/0160930, 2011/0175454, 2011/0193515, 0677749, 0677749, 0824273, 0964415, 0964457, 0964457, 00978884, 0780750, 1120895, 612859, 310362, 612859, 1231961, 5050197, 2415841, 2415841, 2419968, 2421847, 2434490, 56042365, 60027964, 60148172, 62154121, 05003678, 06035555, 06141261, 07026849, 07222436, 08033347, 08066050, 08181343, 08204220, 09097918, 9148613, 2000020150, 20011086765, 2002231578, 2002231578, 2007104872, 2007225625, 27058845, 2007058843, 1020050071689, 1020060060825, 1020070036528, 1020080092747, 90/03680, 9003680, 20020073785, 2003036688, 2004100344, 2004100348, WO 2004107543, 2005027300, 2005036725, WO 2005076445, 2006005125, WO 2006005125, 2006013600, 2006013600, 2006048688, 2006048689, 2006048689, 2006071436, 2006078685, 2006090675, 2006117551, 2006137948, 2007007360, 200708429, 2007080429, 2007142693, 2008125915, 2008125915, 2008132551, 2008132551, 2008132553, 2008142480, 2008142480, 2008142480, 2008069926, 2009007782, 2009007782, 2009007782, 2009051853, 2009051854, 2009051870, 2009055474, 2009059028, 2009059028, 2009064683, 2009064683, 2009072075, 2009072075, 2009072075, 2009072076, 2009072076, 2009072077, 2009073867, 2009073868, 2009075985, 2009075985, 2009114341, 2009114341, 2009118682, 2009118682, 2009118682, 2009118683, 2009118683, 2009118683, 2009136358, 2009136358, 2009140536, 2009140536, 2009140539, 2009140539, 2009140543, 2009140543, 2009140551, 2009140551, 2010014116, 2010062410, 2010062662, 2010062662, 2010065043, 2010002960, 2010120315, 2011049985"
8242932,8242932,20120814,20091124,Remote sensing system,"34087002, 382182, 382284, 382287, 382260, 382151, 348262, 348263, 348264, 348265, 348144, 340688, 356606, 356613, 356615",G08C15/06, Northport NY US  Northport NY US  Manorville NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8242932,"Roslak Thomas, Doorty Andrew, Llamas Martinez Garza Luis","","",Solar Monitoring,"4680704, 4811011, 5160926, 5870140, 6208266, 6845177, 7019777, 8144027, 2007/0171092, 2011/0154911"
